cell_id	gene_0	gene_1
cell_1931	-1.1517045833890465	-1.5765416006412702
cell_1932	-0.45937829531722896	0.21215036068058235
cell_1933	0.10771023715492789	0.33401080939694044
cell_1934	-0.29771462291734896	0.4815022260261238
cell_1935	0.8700977373115275	-0.566005099133577
cell_1936	-0.7563596393261887	0.5306784096408863
cell_1937	-0.851393451181589	-0.25166763113765905
cell_1938	-1.2559420064914297	-2.1093430801762283
cell_1939	0.5702616336938695	-0.021598490836639783
cell_1940	-0.9771800838926985	0.8084601551920034
cell_1941	-0.7712250687059057	0.32524640475068456
cell_1942	-0.44853595085154263	0.4588313325716489
cell_1943	1.905252621238172	-1.2394332525511806
cell_1944	-0.15725100944166387	0.6395968827812777
cell_1945	-0.5425761237978035	-0.9706599686746378
cell_1946	-0.3559641291215821	-1.4553051007509885
cell_1947	-0.8240115339726481	-1.689621840599199
cell_1948	-0.18357460121408725	0.23338668957248454
cell_1949	-0.3028220921315412	0.6623195515435347
cell_1950	0.3873341865907971	0.2745142772494042
cell_1951	-0.5933394235158984	-0.4298993003100727
cell_1952	0.3642455276263469	0.3449876189639244
cell_1953	-1.312421477491566	1.0380396307071682
cell_1954	1.4216788526229354	-0.752388123768488
cell_1955	-0.7060844492331183	-0.7134423856748862
cell_1956	0.23541144004082093	-0.11134864560891211
cell_1957	-0.20530113973571912	0.35065221960142956
cell_1958	-0.16372326786373165	-0.2826683693121622
cell_1959	-0.4048194018651483	-1.5674789285875756
cell_1960	-0.8157405160229044	-1.3683488845240461
cell_1961	-0.716145829401624	0.4833719415620735
cell_1962	-1.1005014246953009	-2.2084104211355995
cell_1963	-0.6186877250925297	0.7073985764739404
cell_1964	-0.8468007920358545	0.5668557698888179
cell_1965	-0.027625794684911942	-0.46733049003246296
cell_1966	-1.0263254385428813	0.515002147821746
cell_1967	-1.0132235106801875	0.6153143380508348
cell_1968	-0.10440911848435203	0.6399710858799623
cell_1969	-0.3382107809256344	0.5216797490763622
cell_1970	-1.5410366316044293	1.1473896254299008
cell_1971	-0.46967393870661267	0.4320482572748538
cell_1972	0.26067989148180204	-0.10667989210810869
cell_1973	-1.0109824436148465	0.6946567088579638
cell_1974	0.36950415526521185	-0.17768803384269172
cell_1975	-0.44662404955527896	0.1038052874973755
cell_1976	-0.18828629223155985	0.17605773018564919
cell_1977	-1.0298474620382603	-1.7302821251604523
cell_1978	-0.3485371556121821	1.4878342445511652
cell_1979	-1.6064575493531692	-1.3203484259048994
cell_1980	-0.03991242062541844	0.4162247465601263
cell_1981	-0.09071159051486893	-0.45181653698315155
cell_1982	-0.6333976519337574	-0.8079244181001279
cell_1983	-1.1309339366785152	0.909646094467331
cell_1984	-0.9142483733279487	0.2952020254731761
cell_1985	-1.115569780032645	0.6842101113848125
cell_1986	-1.4871192645139475	-3.363925993052275
cell_1987	0.1643849816855173	0.07004552750639081
cell_1988	-0.14902581824299477	0.38759708289023154
cell_1989	-0.5849558034658786	0.648643436019435
cell_1990	0.23315230590110836	-0.21366992559961173
cell_1991	-1.9182463963690388	1.5259439698855273
cell_1992	-1.9977539796116195	1.6308871476423186
cell_1993	0.006299380109472286	-0.27696202481538024
cell_1994	-0.7095189521399374	-3.4098836475687344
cell_1995	-0.4402319132234174	0.5332464923773144
cell_1996	-0.13615143017776088	0.05666956483672203
cell_1997	-0.03359789425810905	-0.263989473973715
cell_1998	-0.11427246776465522	0.054902641265411
cell_1999	0.02344997652731673	0.06686888310206218
cell_2000	-0.8319310508835969	0.4347512752614391
cell_2001	-0.22722029909611557	-1.121299253186719
cell_2002	-0.7283520750676894	0.6626743203670806
cell_2003	-1.3040014625218839	1.0216576370547505
cell_2004	-1.0132602483850786	0.6870423421862365
cell_2005	-1.1062815696287551	0.49904759686761746
cell_2006	-0.5640048368852878	0.46131670422624216
cell_2007	-0.15241339688921735	0.9807594778460773
cell_2008	-0.17981715994662845	0.1350627367955789
cell_2009	-0.7681248570535744	-2.0792504538118752
cell_2010	-1.0479700437852797	-3.0591282780565594
cell_2011	-0.2356158102540088	1.0647443504867113
cell_2012	-1.2429199303441443	0.9616140312171209
cell_2013	-0.1571249336652547	0.40034431566555656
cell_2014	-0.015949341732817313	0.0946471522714738
cell_2015	0.8118769739552418	-0.1666027082103263
cell_2016	-0.9130457413473798	0.785458863814767
cell_2017	-1.0628846692489715	-2.6418946699898456
cell_2018	-0.8910603242005111	-2.070770312954927
cell_2019	0.12160337489022477	-0.11934354851064599
cell_2020	-0.5656429720189827	-0.9618895732577359
cell_2021	-0.3589515192439859	-0.09611327900749589
cell_2022	-0.38698837566997024	0.2858754245971034
cell_2023	-0.8748159808513194	0.607192462911905
cell_2024	-0.589198934836012	0.0019627879609329657
cell_2025	-0.2555172641279118	-1.9758399358298713
cell_2026	-0.3932726444041323	-1.333420920334193
cell_2027	1.4980382794648166	-0.5832395593688968
cell_2028	-0.31579174251487363	-1.3493539942291408
cell_2029	-0.828185897813294	-0.42775253556388204
cell_2030	-0.4243410477340551	0.14498669230997174
cell_2031	-0.8281447411748887	-1.4364897451019987
cell_2032	-1.5460528320287181	-2.58753662241433
cell_2033	-0.8905350987589788	1.040717534374623
cell_2034	0.02408441407924533	0.3029543477302439
cell_2035	-0.9459304258665472	0.7475586313483883
cell_2036	-1.1220450319372288	-2.53518065777678
cell_2037	-0.9905698536205945	-1.2101372274498128
cell_2038	-1.4748796923027832	-3.3642660181251665
cell_2039	-0.07600753001133342	0.6657279572132504
cell_2040	-0.9377982422696073	-0.9824242500373195
cell_2041	-0.6819655648721985	-0.9290775423870332
cell_2042	-0.11528611613965267	-0.6910501463952855
cell_2043	-1.0979110193763972	1.3018551594601386
cell_2044	-0.42991708552547014	0.6305546396547446
cell_2045	-0.8014267493320242	-2.462636390513425
cell_2046	0.24301275787150356	0.1038567076084132
cell_2047	-0.560328503856	0.36452601799507167
cell_2048	-0.53318089452545	-1.7825586923413559
cell_2049	0.0045242596310027805	0.033700893759264716
cell_2050	0.8351110053065336	-0.46892023742474875
cell_2051	-0.7244054929195831	-0.8068140042340681
cell_2052	-1.0932129277985472	1.11578393910066
cell_2053	-0.22817402132924952	0.716094860704505
cell_2054	0.49107245499650987	-0.29782140332850193
cell_2055	-0.8221108915723742	0.7044722703702588
cell_2056	0.23747289541571726	0.20804429379754963
cell_2057	-0.32137613349556016	0.8318749398189533
cell_2058	-0.4240913124158205	0.4775060647762565
cell_2059	0.6293563738243506	-0.24312903380349626
cell_2060	-1.4920438671466356	0.9600470218511696
cell_2061	0.16377101019597007	0.17751859317548585
cell_2062	-1.254376383824207	0.8558078280410224
cell_2063	-1.0157005361346507	-2.7648578359056333
cell_2064	-0.5413104399291259	0.4163154025839965
cell_2065	-1.270391937746946	1.121992697073435
cell_2066	-0.16995121480997005	0.2941386316405079
cell_2067	-0.7455303156874962	0.1839154769337138
cell_2068	-0.7202338177201824	-1.3345135004426756
cell_2069	-0.1528012503074413	0.2537182648573031
cell_2070	-1.700649975789527	1.3574440530975125
cell_2071	-0.017282038379852982	0.1583650082765416
cell_2072	-0.40490437591998163	-0.4130055962899063
cell_2073	-0.26839591378545724	-1.130427363545074
cell_2074	0.627906751721464	0.006886479293206016
cell_2075	-0.7803693640803115	-1.7335595780366468
cell_2076	-0.09795193563047477	0.2425540729006399
cell_2077	-0.07563500919643501	0.04759243002622143
cell_2078	0.10375236851022318	-0.21429219671514832
cell_2079	-0.4375525152046695	0.2523463279121144
cell_2080	-0.5347044371891296	-1.5896164667711457
cell_2081	-0.6009854235632349	-1.295452271135157
cell_2082	-0.48314664709076005	0.5944857917073085
cell_2083	-0.6184645030514102	0.4613601564401706
cell_2084	-0.35374602821769086	0.08597571932098313
cell_2085	-0.5381576054673816	-2.6111062853878795
cell_2086	-0.8965503558812745	0.8715674490516899
cell_2087	-0.05670256373671473	0.07672541648223713
cell_2088	-0.39403159167702967	1.3538572188438458
cell_2089	0.3428803576481233	-0.15679238108729487
cell_2090	-1.8508592175974503	1.4603044885042948
cell_2091	-1.1797257838382755	1.301410775886728
cell_2092	-0.2923205334806754	0.48924478109441777
cell_2093	0.1330076990292246	1.370623635901138
cell_2094	-0.261637037809474	-2.396674772951428
cell_2095	-0.05390093443425914	0.5627843964968069
cell_2096	-1.4598171492468512	1.6194857719762488
cell_2097	0.5732634686832367	-0.6044802538297767
cell_2098	-0.48775879669600375	-0.8613522968785893
cell_2099	-1.4192831748959014	1.0784772208581228
cell_2100	-0.14266602939344009	0.08518547647065822
cell_2101	-0.48796089173310087	-0.9768709785282852
cell_2102	-0.179935442982527	0.31737632268118976
cell_2103	1.2861666119695827	-0.5858626461517091
cell_2104	0.14629060439263664	1.057494579285701
cell_2105	-1.3743563472427467	1.3009358334319452
cell_2106	-1.749899809160725	1.1828601297889936
cell_2107	-0.07174709678588997	0.09286301896797233
cell_2108	-0.250016528763331	-0.06286391645669653
cell_2109	0.13967444690619213	-0.09455537698811056
cell_2110	-0.5119101793061545	-1.4973976332717847
cell_2111	-0.05644452984149323	0.3309166121727446
cell_2112	0.1308430834774882	0.1679313250154697
cell_2113	-0.48282106690201004	0.27161708798077333
cell_2114	-0.42304298353644576	-0.8003446529889151
cell_2115	-0.8807701913757547	-1.6981610541382923
cell_2116	-0.15355752965787928	1.2361867585360722
cell_2117	-0.9244345101405693	-1.9687827407013951
cell_2118	-0.6359750552207285	0.40012868785274996
cell_2119	-1.2009324150390892	1.0327092017327943
cell_2120	-0.7787416961921537	-1.8307546047078567
cell_2121	1.1470508501727157	-0.5173382259705346
cell_2122	-0.4988582517402379	0.8270613103946804
cell_2123	-0.6005221017130328	-0.5510064470437248
cell_2124	-1.4534641055093904	1.1938650042608605
cell_2125	0.676359887566427	-0.2614700911880493
cell_2126	-0.698067555855657	0.6775533537978139
cell_2127	-0.5803879327239339	-3.2255257101086006
cell_2128	0.02731423679510314	0.056072652872565965
cell_2129	-0.4656648176603354	1.0234793525057504
cell_2130	-1.1075999318345895	1.1066898276337096
cell_2131	0.3224446725565888	0.06539515988975791
cell_2132	-0.4147961200047123	-1.0115439653896945
cell_2133	-0.28705652132678117	0.4136379949308857
cell_2134	-1.1714135609771965	0.9366381689474688
cell_2135	-0.7151335139533497	-1.3963569718020596
cell_2136	-1.307414434277308	1.3863513193943984
cell_2137	-1.2097659546407251	0.967996313535048
cell_2138	-0.08629048984976512	0.15349057530553012
cell_2139	-0.5761113075971233	0.246901243988235
cell_2140	-0.9827673751684601	0.8785323957029063
cell_2141	0.05549959744376509	1.1150618683041622
cell_2142	-0.38659103989305676	-0.5079665149789696
cell_2143	-0.6081416816590112	-2.1493295761232014
cell_2144	-0.18984457192173382	1.3883801652281236
cell_2145	0.10712534143290897	0.3902768654247356
cell_2146	-1.1838306500808722	0.9373120279383245
cell_2147	-0.699853648843176	-0.033501539879227604
cell_2148	0.1749222985303217	-0.247124577455208
cell_2149	-0.9478276270706383	0.8875115744794917
cell_2150	0.6306472266457894	1.5566156411739107
cell_2151	-0.42263910279859046	-0.6458486776292484
cell_2152	-1.0528938069125195	-0.41210165359312867
cell_2153	-0.546922159999907	-0.26805725161456906
cell_2154	-0.19388386174103578	1.2764640022429987
cell_2155	-0.3989841090912634	0.4721061553778966
cell_2156	-1.2357140385330156	-2.1719359166075662
cell_2157	-0.8645581222973865	-1.1321515184148445
cell_2158	-0.560882299880189	0.5113107236539526
cell_2159	-0.5277536386409709	0.17998217814614692
cell_2160	-0.6956356493704982	0.26869258417135555
cell_2161	-0.5220488278291516	-0.23200157959557516
cell_2162	-0.20145250137746396	-1.018475602412901
cell_2163	-0.6833173501250934	-0.8942120606652006
cell_2164	-0.35763149414594486	-0.2188627528533288
cell_2165	-0.6521248376157788	-0.6952965355275285
cell_2166	-1.4756657155852846	1.4721736624382944
cell_2167	-0.29435961827251433	-1.0822356427915314
cell_2168	-0.6890227844695294	-0.8635304087956408
cell_2169	0.3479481328757581	0.07041593531208629
cell_2170	-1.2643986693027665	-2.6613064589900377
cell_2171	-0.5715274027359177	0.577441531034273
cell_2172	-0.6099421220252478	-0.7850739197421537
cell_2173	-0.5458878052958293	0.5390673161147326
cell_2174	-0.8706859023590259	-2.098459979282993
cell_2175	-1.021658092226239	0.6754086061993994
cell_2176	-0.718092425303334	0.48972183025722593
cell_2177	-0.031420934680915946	0.5358754795960429
cell_2178	0.2667453519097066	-0.03211010095258471
cell_2179	0.8293869470403197	0.02144105763616283
cell_2180	-0.2600019057123665	0.1359930082922033
cell_2181	-0.25851356617586974	-1.3476769522174332
cell_2182	-0.28084096419868976	0.4426069423154076
cell_2183	-0.2437170236781112	-1.075712214613775
cell_2184	-0.32754980027221364	0.5258650225526491
cell_2185	0.7610584844081802	0.014839259172424901
cell_2186	-1.271509801543492	0.6182780490958129
cell_2187	0.3550235720152395	0.9184796130097983
cell_2188	-0.8965718131480501	1.20857767430574
cell_2189	-0.1523968646007932	-0.36168470802591535
cell_2190	-0.9668936982905716	0.7944730367034092
cell_2191	-0.9962168945472505	0.8349818272840662
cell_2192	-0.4576612675185651	1.0718296714953082
cell_2193	-0.24109317729650526	0.4359896529148921
cell_2194	-0.35393085316271305	0.8020200713959227
cell_2195	-0.3774338457806187	-2.62735172806663
cell_2196	0.14901917855184954	1.6832270178389046
cell_2197	-0.09568070705524362	-0.132869497885597
cell_2198	-0.6866532422391777	0.33416124725513197
cell_2199	-1.3429500224758812	1.1542175042348066
cell_2200	-0.7286401921600149	-1.332537197163619
cell_2201	-0.16114206245956125	0.8446407125781914
cell_2202	-0.7526550670659298	-0.3844319477024784
cell_2203	-0.33553801572631275	0.7203822827236344
cell_2204	-0.5292357827737485	0.9689722391766324
cell_2205	-0.460365724443485	0.7399307797036998
cell_2206	-0.27275479212471404	-0.2071729574441542
cell_2207	-1.177531563713666	-0.5754530555290099
cell_2208	-0.5097457330586125	0.7595652481141478
cell_2209	-1.436241248483515	1.007395474574444
cell_2210	-1.0659024284449647	0.9577955643555938
cell_2211	-0.3528506496916469	0.496865133019631
cell_2212	-0.48039197738965494	0.33739257027745484
cell_2213	-0.7005184187900877	1.036331188427795
cell_2214	-0.3822820870401109	-0.03458986828227806
cell_2215	-0.928861554551768	-1.3621324537980977
cell_2216	-0.34835942715346097	0.41366072272256543
cell_2217	-0.49023507729940596	-2.1394529920288674
cell_2218	0.7420681161200589	-0.11669673317298002
cell_2219	0.6791978866848045	-0.2700655714264063
cell_2220	-0.5427722596323333	0.1316336175849676
cell_2221	-1.0825882988737214	-3.237928404517677
cell_2222	-0.8596644682507274	0.8387727086035552
cell_2223	0.08331665602153604	0.11157076966112245
cell_2224	-1.3146571224840402	0.7906705288320759
cell_2225	-0.6088415351602658	1.538687283385305
cell_2226	0.2336132217609337	-0.2230336673619735
cell_2227	-0.32935669379752447	0.37395493747652286
cell_2228	-0.7887990959270079	0.37759739291363403
cell_2229	-0.3454885240703839	0.5135166186680663
cell_2230	-0.028366411558641613	-0.5688271301735837
cell_2231	-1.2852626874988062	1.2396120659982333
cell_2232	0.1322534792425596	-0.026653512148614444
cell_2233	-0.8509252038820991	0.37505931644437507
cell_2234	0.08112782448769273	0.5421794483409632
cell_2235	-0.44751783297625275	0.6267264334606876
cell_2236	-0.7045416351858925	0.41546665851833664
cell_2237	-0.8797589731006044	-1.5670009925381145
cell_2238	-0.31481108845247163	-0.549966944122885
cell_2239	-1.110317997832447	-2.212758490050431
cell_2240	-0.26216243807432327	-1.516575514949986
cell_2241	-0.363845765865711	0.24136913137219307
cell_2242	0.5674245434758338	-0.44606268952378514
cell_2243	-1.6729219533390673	1.3248898266424338
cell_2244	-1.407244541886276	1.0434885726488385
cell_2245	-0.3402086637192021	0.5323316453667205
cell_2246	0.0024108003656929666	0.8874071747991983
cell_2247	-0.8260311852870794	-0.7041500986567402
cell_2248	-0.9102614196883426	-0.7726440029699002
cell_2249	-1.0628463494127511	-1.589689206832924
cell_2250	-1.6924506127742258	1.332762267320776
cell_2251	-0.433092644549817	-1.196111182323383
cell_2252	-0.740144545164398	0.5438257304623753
cell_2253	-0.8593016041959826	0.4086431656760028
cell_2254	-0.7165773591158349	-1.7758883015629638
cell_2255	-0.02065870393186603	-0.11953561229465393
cell_2256	-0.5962010830832517	0.6500742493130796
cell_2257	0.287042507065283	0.5756969762898765
cell_2258	-0.6437737719815955	-0.5247663558648061
cell_2259	0.4048068988851774	0.004162753525675522
cell_2260	-1.1678906839966483	-1.5488966823836927
cell_2261	-1.0799186167123973	-1.1502519961026696
cell_2262	-1.3705354779360428	1.087663553659695
cell_2263	-0.4277353225453829	-0.4677798651378578
cell_2264	-0.7747702096681974	-1.1161080586357868
cell_2265	-0.586768392262077	0.3909007121828278
cell_2266	-0.4528716625407304	0.44155304991920746
cell_2267	-0.3297518037923157	0.7367455698641908
cell_2268	-1.844184622664914	1.2326084184970885
cell_2269	-0.6534837042161721	-0.11771038134014139
cell_2270	-0.7438317618034986	0.7084799845505316
cell_2271	-0.3599257689725831	-0.8070842052945542
cell_2272	-1.0828936847202315	-2.2063361790179092
cell_2273	-0.6001151201987142	-0.1871339425283447
cell_2274	-1.4935209373757212	-4.078619072836656
cell_2275	-2.4500032263041147	2.2182951238600697
cell_2276	0.2872860418065979	0.031352989109173224
cell_2277	-0.1355344531081915	0.5501357180006885
cell_2278	-0.04737308058622236	1.110245337883918
cell_2279	-0.32618338240802386	0.28165858159797247
cell_2280	0.2619271422759486	0.16099554165515362
cell_2281	-0.5058401717418677	1.2714330083610073
cell_2282	0.33345905720954716	0.20313551512336575
cell_2283	-1.395419394590356	-2.295478811497259
cell_2284	-1.3076036313449129	0.5480898823599591
cell_2285	-0.7353951898391027	-2.285789399235371
cell_2286	-0.4150377101188683	0.03405249298077628
cell_2287	-0.2852577889806388	-0.28051602279565957
cell_2288	-0.7930357736826603	-1.038541388108127
cell_2289	-1.662600442210362	1.1973669290747635
cell_2290	-0.8675173181084135	0.6267097913681159
cell_2291	-2.2660923929349215	1.3846050956781673
cell_2292	-0.16094518947021785	0.6225252558449333
cell_2293	-0.3871992425885502	-1.6020368739369455
cell_2294	-1.261065108076741	1.031640455871662
cell_2295	-2.245918141824	1.0067655362536736
cell_2296	-1.0662057245023697	1.1342922784104381
cell_2297	0.23030634831276076	2.235155820519658
cell_2298	-0.574282507423473	0.20333559222939218
cell_2299	-0.8118346302867686	-1.930948011954693
cell_2300	-0.7259316869606609	-1.582815152086564
cell_2301	-0.606259227747467	-0.09418758486656437
cell_2302	-0.608624047916914	-0.9343517044749146
cell_2303	0.872927751983722	-0.28456071953213447
cell_2304	-0.3551488455959817	-1.1398769983171642
cell_2305	-0.8216743037516341	-2.6396854230941895
cell_2306	-0.16411473971881552	0.09503501422132343
cell_2307	-0.8620384775435648	-2.605865338087553
cell_2308	-0.392238832392226	-1.0127804494836674
cell_2309	-0.9750999165781109	0.9253765025534763
cell_2310	-0.7110312856899087	-0.21708621913167298
cell_2311	-0.3124231507660764	0.11098240325149755
cell_2312	-0.27811052254291546	0.31709207639403836
cell_2313	-0.6159860033415934	0.1854643181079897
cell_2314	0.23348308402162188	-0.24871363000142754
cell_2315	-0.6257452618447704	0.3886325812915423
cell_2316	-0.3237028841120776	-1.621037519381146
cell_2317	-0.48674847373614333	0.5271947911315796
cell_2318	-1.351644136763575	-1.3812606148038011
cell_2319	-0.5041836543172747	0.6702867465378561
cell_2320	-0.4146404723377011	0.4492525505693813
cell_2321	0.5021051831098369	0.2944978569794051
cell_2322	0.5052087736802082	-0.4228998089930972
cell_2323	-0.4577069389658532	0.3722400061802808
cell_2324	-1.0664148404636915	-4.278883231869493
cell_2325	-0.18751318394658556	0.09218266683883158
cell_2326	-0.31865468937891117	0.5578483976417249
cell_2327	-0.9699878555389165	-1.8666493155844857
cell_2328	-0.27261377970826084	0.3604921222546329
cell_2329	-0.18399857106356327	-0.535835897805642
cell_2330	-1.1608263717287257	1.113711454497887
cell_2331	0.7227053748368562	-0.21084653131538134
cell_2332	0.08594486228974363	0.4388214370206228
cell_2333	0.12215995337049923	1.2168309571392746
cell_2334	-0.20584841493363182	-1.315722950092487
cell_2335	-1.0032107066718723	0.6473016476688638
cell_2336	-0.9526165843768606	0.6224494586306479
cell_2337	-0.21428183821650004	-0.12161513080670983
cell_2338	0.39096107963845483	-0.06559522574730003
cell_2339	-0.9828887158018738	0.7141922887346441
cell_2340	-0.558727487092617	-0.04656112716755889
cell_2341	-0.2994149402153412	0.6184510408207491
cell_2342	-1.6414322299041728	1.1521066255441912
cell_2343	0.5026701173140349	1.36203269276912
cell_2344	-0.5809719455789769	-0.48264560194591216
cell_2345	-0.41411763479695307	0.6662722517281157
cell_2346	0.2981833010209973	0.6244438488867239
cell_2347	-1.6957563916555638	1.0615491353963602
cell_2348	-0.7659218452778676	0.8356736709649213
cell_2349	-1.3182167730931085	1.4753296143254193
cell_2350	-0.6112896396489571	-2.6157755043319013
cell_2351	-1.324200061527327	-2.191819883181693
cell_2352	-0.8883168032094597	-1.1860568348264948
cell_2353	-1.8798054894280911	1.230067564555124
cell_2354	-2.0714473969663114	1.2669215444358741
cell_2355	-0.0383512217785138	0.2744475312960667
cell_2356	-0.8946353862860232	0.8636689216508273
cell_2357	-0.7304891401592357	-0.21884955876809276
cell_2358	-0.5649901900228913	-0.41765235589248134
cell_2359	-0.12906294972590743	0.1568889304016825
cell_2360	0.15293494721395628	0.2806721425183384
cell_2361	-0.8053561890559741	0.9025238031177325
cell_2362	-0.40668651982830245	-0.6126236447218083
cell_2363	0.10006718049212249	-0.007330204523725015
cell_2364	-2.1162379418622246	1.947625135358973
cell_2365	-1.6196814406201925	1.252316373224051
cell_2366	-0.8496051359890551	-1.651814406477923
cell_2367	-0.044165419353703717	0.908908479371999
cell_2368	-0.6561101299151757	-1.4974760615283946
cell_2369	-0.8053446752779814	0.8278271637784784
cell_2370	-0.6906650080354824	1.5175684342007694
cell_2371	-0.2112162308420238	0.8915718131254025
cell_2372	-0.36190465902049906	0.6702010511596116
cell_2373	-0.4197588712601179	0.36267706630596036
cell_2374	-1.009982789199441	-2.359248944667273
cell_2375	-1.4171668074208643	0.747824941733478
cell_2376	-1.2876133864993502	1.2919977127434108
cell_2377	-1.7015712204092572	1.2719381153851388
cell_2378	0.009244668371110265	1.2601686886951549
cell_2379	-0.9555037705408634	0.5365470475822592
cell_2380	-0.13694238922063823	-0.41054085526370643
cell_2381	-0.40326632577231614	-1.0399217180459794
cell_2382	-1.0984601867451529	1.3425833995335046
cell_2383	-0.0048292148583088945	0.8904397161404385
cell_2384	-1.2242872029361647	-1.1748823056133455
cell_2385	-1.0827519013138944	1.0876283236277162
cell_2386	-0.5720118358032962	1.0031408844228475
cell_2387	1.0515254432750354	-0.7334266454620013
cell_2388	-1.2637175876353477	1.0323670791663206
cell_2389	-0.07438717315463655	0.1991854976318992
cell_2390	-0.584812609693746	-1.7632326667330704
cell_2391	0.301818987826897	0.022834480857752748
cell_2392	-0.5566665686440143	-1.1870587975313573
cell_2393	-0.9911485514177996	-1.9346773495938951
cell_2394	-0.7442373945178339	0.6691116568530363
cell_2395	-0.27802360325951636	0.7256109216909611
cell_2396	-0.4736918170354392	-0.6095404531768828
cell_2397	-0.96782614552206	-1.8278434812888351
cell_2398	-0.32548436330810765	0.7641700631462724
cell_2399	-0.8213905393709212	0.6805285975223954
cell_2400	0.4107610915184946	0.2000271640251824
cell_2401	-0.4477446902487609	0.3546653539546936
cell_2402	0.3340121444723264	0.014692783902073236
cell_2403	-0.5447454232634653	-0.9613274155354313
cell_2404	-1.1880523911914924	-1.0976267245371816
cell_2405	-0.653433471060911	0.3832163755855783
cell_2406	-1.2966508601853697	0.9401794574649243
cell_2407	-0.2255214249045207	0.4624568267031346
cell_2408	-1.1287892998070546	-1.3919392469500118
cell_2409	-1.471784438034287	1.1514452138544273
cell_2410	-0.9169936113731134	-0.803981624821633
cell_2411	0.33291561142989634	-0.11681689744447687
cell_2412	0.10818278697308081	0.4981575691646214
cell_2413	-0.7141440968304067	-0.27235472561816454
cell_2414	-0.43986935714405245	-0.006326535641973441
cell_2415	-0.798004659408784	0.48088746105775515
cell_2416	0.35385338514481857	-0.25779500677597467
cell_2417	-0.35715644595692525	0.1359509769326666
cell_2418	-0.29055267465742	0.3649197754960306
cell_2419	1.1003128386912049	-0.40335149837573214
cell_2420	0.11220179726173007	0.13044756220470932
cell_2421	-1.019455601882435	-1.4658914474912406
cell_2422	-0.8690347213963505	-1.0518765038273408
cell_2423	-0.7680368251916184	0.7224711955214473
cell_2424	-0.09293228129250641	-2.8315024025462727
cell_2425	-0.821739860971203	-2.012427604130214
cell_2426	-1.3221644208481327	0.8749313677595636
cell_2427	-1.2664790774114936	0.9473419443355422
cell_2428	-0.8585187573468154	1.0179018606829158
cell_2429	0.009830867857988146	1.8472835800083725
cell_2430	0.3803126403021637	-0.11112484924728205
cell_2431	-1.191889254613942	0.860142931731608
cell_2432	-0.9676428888065127	0.7659776597963569
cell_2433	-1.2950477757852792	1.0898795398365237
cell_2434	-1.4401853873850818	-2.79473814892525
cell_2435	-0.14010685308510457	0.45746453104941565
cell_2436	-0.7206505391861919	-1.0665190734802972
cell_2437	-0.6148701937029005	0.2574453411886536
cell_2438	-1.9260436658679265	1.583327265358064
cell_2439	0.002727848742682615	0.22371510518887344
cell_2440	-0.6535118071643151	0.9348282690237747
cell_2441	-0.8396415371067307	-0.7684838974446531
cell_2442	-0.2092417585285163	0.20070487345014676
cell_2443	0.175122219120585	2.165838352046918
cell_2444	-0.930530048274046	0.6442582166101204
cell_2445	0.4264979953798519	0.017510913863920563
cell_2446	-1.6293974065786823	1.2799749242735874
cell_2447	-0.4528842251245151	0.4981097381229522
cell_2448	-0.3206077243643103	0.40231393770467827
cell_2449	-0.3792916962048204	-1.181670641595067
cell_2450	0.41547042208595464	0.1583460848502164
cell_2451	-1.4104887530481216	0.7678733092382213
cell_2452	-1.4569365790908464	-2.938157464917601
cell_2453	-0.8681914968042308	0.5836901709747382
cell_2454	-0.2726330677588239	-1.0735641978932458
cell_2455	-0.31186203066972773	2.1225493618970455
cell_2456	-0.903158431410188	0.6393497679685249
cell_2457	-0.26738519248695786	-0.0021379717603780546
cell_2458	-0.5135593143439112	0.5739783741922446
cell_2459	0.4159068325206786	-0.09944971732073404
cell_2460	-0.24447484883496146	0.40353052844258674
cell_2461	-0.9547254418524865	0.8203825131937584
cell_2462	0.46688430415571547	0.36667221758005325
cell_2463	-0.44977869082702204	-0.5230639978258071
cell_2464	-1.0305315405703743	0.7665250029845793
cell_2465	-0.567550831850023	0.5008425200670039
cell_2466	0.18840502705998874	-1.325393364616003
cell_2467	-0.34011201092247745	0.23787176213650435
cell_2468	-0.9814880228654908	0.7942618648538119
cell_2469	0.27375534402081503	-0.3689818796462225
cell_2470	0.2040105430292969	0.010964366768019207
cell_2471	0.28518830891065894	-0.09821755877443084
cell_2472	-0.4949782933581431	-0.6473928952440537
cell_2473	-1.1119270619099924	-2.5385969499752656
cell_2474	-1.2187031560749082	-2.951129994673439
cell_2475	-0.3634303246519417	0.941630100666518
cell_2476	-0.7333702747462932	-1.6969444771779
cell_2477	0.06252192373746823	1.5668670925556447
cell_2478	-0.27481054944541594	-0.5792966865030214
cell_2479	-0.3065168146522943	-2.6332477691870566
cell_2480	-0.19122701211588927	0.31405403176095614
cell_2481	-1.478333101340671	1.5162970706849426
cell_2482	-0.7488479335172014	-1.785327122477354
cell_2483	-0.09884053011188776	0.026602323265187855
cell_2484	-0.5665767535711538	-0.7053272839751841
cell_2485	-1.2105009086747538	-1.6818099911978792
cell_2486	-0.03576671230115819	-0.9438034073655583
cell_2487	-0.2518357376266004	-0.38805219922196577
cell_2488	-1.4333629070842469	-2.846872244397548
cell_2489	-0.06909455923876362	-0.7529809368815986
cell_2490	-1.0603376228059411	-2.559443684449657
